Quang.k?9/2/2022?07:28?quang?production projects/QLD/AGCOOMBS/QW - Part C/Level 5/Zone 4/1_4mBN_L05-77004_B1.MAJ?LEVEL 5 - ZONE 4?C:/users/quang/premier ducts/premier ducts team site - documents/?
,,57,2952,None,0.8,,18.34,DESIGN,1,MachineCut,17,2952 (Radius Bend),False,,0,2.90180998297989,False,,NULL,NULL,,0,300,1200,90,TDF-1,Galvanised,,,
,,58,,None,0.8,,20.59,DESIGN,1,DecoiledStraight,866,Straight,False,,0,3.2712,False,,NULL,NULL,,0,1200,300,1400,TDF-1,Galvanised,,,
8,,59,2956,None,0.8,2 X SP,46.88,DESIGN,1,MachineCut,17,2956 (Radius Bend),False,,0,7.42467297906876,False,,NULL,NULL,,0,1200,350,90,TDF-1,Galvanised,,,
8,,5A,2973,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2973 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,5B,2974,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2974 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,5C,2975,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2975 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,5D,2976,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2976 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,5E,2977,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2977 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,5F,2978,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2978 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,60,2979,None,0.8,,21.26,DESIGN,1,DecoiledStraight,866,2979 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
8,,61,2980,None,0.8,BE,21.26,DESIGN,1,DecoiledStraight,866,2980 (Straight),False,,0,3.37862857142857,False,,NULL,NULL,,0,1200,350,1400,TDF-1,Galvanised,,,
QA833,MEC-AC-ICG-L05-77004[B]/P12-RED,63,2819,None,0.8,,18.31,DESIGN,1,MachineCut,866,2819 (Straight),False,,0,2.90242217160212,False,,7,Red,,0,800,500,1317,TDF-1,Galvanised,,LEVEL 5 - ZONE 4,
